Date,kWh
2025-03-01 00:00:00.000000,0.0
2025-03-01 00:01:26.404320,0.0
2025-03-01 00:02:52.808640,0.03031521476999855
2025-03-01 00:04:19.212961,0.0
2025-03-01 00:05:45.617281,0.010117661464504036
2025-03-01 00:07:12.021601,0.031117726552136633
2025-03-01 00:08:38.425921,0.07350092864515087
2025-03-01 00:10:04.830242,0.13691081936385135
2025-03-01 00:11:31.234562,0.05363830836280771
2025-03-01 00:12:57.638882,0.10254014199286354
2025-03-01 00:14:24.043202,0.041346834803038565
2025-03-01 00:15:50.447522,0.0231492160482235
2025-03-01 00:17:16.851843,0.10657892563404282
2025-03-01 00:18:43.256163,0.09020898732023372
2025-03-01 00:20:09.660483,0.0
2025-03-01 00:21:36.064803,0.08219522988598363
2025-03-01 00:23:02.469123,0.047174934310327224
2025-03-01 00:24:28.873444,0.1428228234083806
2025-03-01 00:25:55.277764,0.08075508698832898
2025-03-01 00:27:21.682084,0.06658350645470024
2025-03-01 00:28:48.086404,0.05365853221307437
2025-03-01 00:30:14.490725,0.21546125216808037
2025-03-01 00:31:40.895045,0.07641042485717178
2025-03-01 00:33:07.299365,0.10281970735642634
2025-03-01 00:34:33.703685,0.10968049450753457
2025-03-01 00:36:00.108005,0.13564202481722207
2025-03-01 00:37:26.512326,0.09073088652768792
2025-03-01 00:38:52.916646,0.20297569537973878
2025-03-01 00:40:19.320966,0.01793034213186112
2025-03-01 00:41:45.725286,0.12818668211389422
2025-03-01 00:43:12.129606,0.18026995161411105
2025-03-01 00:44:38.533927,0.21390716045572672
2025-03-01 00:46:04.938247,0.2512440270997291
2025-03-01 00:47:31.342567,0.18931826618411177
2025-03-01 00:48:57.746887,0.16038146548102988
2025-03-01 00:50:24.151208,0.16739409723691842
2025-03-01 00:51:50.555528,0.19625631431769655
2025-03-01 00:53:16.959848,0.10951085836190173
2025-03-01 00:54:43.364168,0.14288471248960716
2025-03-01 00:56:09.768488,0.23453148786501754
2025-03-01 00:57:36.172809,0.1874085380011829
2025-03-01 00:59:02.577129,0.17923708543370287
2025-03-01 01:00:28.981449,0.15909379897444045
2025-03-01 01:01:55.385769,0.1907183271197234
2025-03-01 01:03:21.790090,0.21664842108009363
2025-03-01 01:04:48.194410,0.10621337256142498
2025-03-01 01:06:14.598730,0.17746777902763722
2025-03-01 01:07:41.003050,0.20329958614694932
2025-03-01 01:09:07.407370,0.14223557660468622
2025-03-01 01:10:33.811691,0.11448919987052987
2025-03-01 01:12:00.216011,0.21358817608102626
2025-03-01 01:13:26.620331,0.2746547838110875
2025-03-01 01:14:53.024651,0.19297309570190121
2025-03-01 01:16:19.428971,0.2676720821205012
2025-03-01 01:17:45.833292,0.3004312828287868
2025-03-01 01:19:12.237612,0.24998706399382897
2025-03-01 01:20:38.641932,0.31741589476022664
2025-03-01 01:22:05.046252,0.25413195149684964
2025-03-01 01:23:31.450573,0.333154416473598
2025-03-01 01:24:57.854893,0.3019319949761779
2025-03-01 01:26:24.259213,0.3146572021172966
2025-03-01 01:27:50.663533,0.3309303883523965
2025-03-01 01:29:17.067853,0.2787708556816966
2025-03-01 01:30:43.472174,0.267481408919127
2025-03-01 01:32:09.876494,0.2666308110208912
2025-03-01 01:33:36.280814,0.282664630620459
2025-03-01 01:35:02.685134,0.40406037169484194
2025-03-01 01:36:29.089454,0.20916329085101498
2025-03-01 01:37:55.493775,0.3466833057551077
2025-03-01 01:39:21.898095,0.38804523636539257
2025-03-01 01:40:48.302415,0.2913748233091891
2025-03-01 01:42:14.706735,0.33464173211668025
2025-03-01 01:43:41.111056,0.277328579148406
2025-03-01 01:45:07.515376,0.30290180393254396
2025-03-01 01:46:33.919696,0.3463833846280313
2025-03-01 01:48:00.324016,0.37853374131889544
2025-03-01 01:49:26.728336,0.3105383148311298
2025-03-01 01:50:53.132657,0.4297330176808317
2025-03-01 01:52:19.536977,0.3803038921859457
2025-03-01 01:53:45.941297,0.36205855060764763
2025-03-01 01:55:12.345617,0.3372904540954385
2025-03-01 01:56:38.749937,0.35259607424424416
2025-03-01 01:58:05.154258,0.4910051704420295
2025-03-01 01:59:31.558578,0.42481565905443286
2025-03-01 02:00:57.962898,0.3199773339219224
2025-03-01 02:02:24.367218,0.385306498004468
2025-03-01 02:03:50.771539,0.3572399525678285
2025-03-01 02:05:17.175859,0.39240332581329945
2025-03-01 02:06:43.580179,0.4607437310048
2025-03-01 02:08:09.984499,0.3981300542523466
2025-03-01 02:09:36.388819,0.4192880525706939
2025-03-01 02:11:02.793140,0.37033701154045184
2025-03-01 02:12:29.197460,0.4012843714969997
2025-03-01 02:13:55.601780,0.5181084146768434
2025-03-01 02:15:22.006100,0.386570588985109
2025-03-01 02:16:48.410421,0.44395438506346424
2025-03-01 02:18:14.814741,0.4056034593931388
2025-03-01 02:19:41.219061,0.4495820676664735
2025-03-01 02:21:07.623381,0.45872648285450096
2025-03-01 02:22:34.027701,0.3928469996798657
2025-03-01 02:24:00.432022,0.4486910497844208
2025-03-01 02:25:26.836342,0.4551154762785789
2025-03-01 02:26:53.240662,0.4496027455577594
2025-03-01 02:28:19.644982,0.4653157793519013
2025-03-01 02:29:46.049302,0.5267187998823075
2025-03-01 02:31:12.453623,0.457998155310342
2025-03-01 02:32:38.857943,0.5165548423849446
2025-03-01 02:34:05.262263,0.39077234789783916
2025-03-01 02:35:31.666583,0.461977958670502
2025-03-01 02:36:58.070904,0.39880894477086654
2025-03-01 02:38:24.475224,0.5471320640175431
2025-03-01 02:39:50.879544,0.4998091019850849
2025-03-01 02:41:17.283864,0.47700272941214433
2025-03-01 02:42:43.688184,0.522435731714644
2025-03-01 02:44:10.092505,0.5633008946647359
2025-03-01 02:45:36.496825,0.52831359416703
2025-03-01 02:47:02.901145,0.5009218371948951
2025-03-01 02:48:29.305465,0.3767545675398376
2025-03-01 02:49:55.709785,0.4473264739427735
2025-03-01 02:51:22.114106,0.5605779796748783
2025-03-01 02:52:48.518426,0.5284469533735615
2025-03-01 02:54:14.922746,0.5634129363808565
2025-03-01 02:55:41.327066,0.5176046653949478
2025-03-01 02:57:07.731387,0.5127779103466917
2025-03-01 02:58:34.135707,0.48566573236722504
2025-03-01 03:00:00.540027,0.517349428923205
2025-03-01 03:01:26.944347,0.48750247773074673
2025-03-01 03:02:53.348667,0.47946451090210385
2025-03-01 03:04:19.752988,0.49340473391119904
2025-03-01 03:05:46.157308,0.491086000863015
2025-03-01 03:07:12.561628,0.5027503015714574
2025-03-01 03:08:38.965948,0.5103690835477528
2025-03-01 03:10:05.370269,0.5782725797670673
2025-03-01 03:11:31.774589,0.6237344340490315
2025-03-01 03:12:58.178909,0.6232303244308791
2025-03-01 03:14:24.583229,0.503510330211874
2025-03-01 03:15:50.987549,0.5425882204483847
2025-03-01 03:17:17.391870,0.5025722579864094
2025-03-01 03:18:43.796190,1.8839188577950683
2025-03-01 03:20:10.200510,0.5585107258725843
2025-03-01 03:21:36.604830,0.5946891030229221
2025-03-01 03:23:03.009150,0.5676642355046841
2025-03-01 03:24:29.413471,0.5683457844053625
2025-03-01 03:25:55.817791,0.6348860306358788
2025-03-01 03:27:22.222111,0.6627967965129421
2025-03-01 03:28:48.626431,0.6665643543500192
2025-03-01 03:30:15.030752,0.5955749312664487
2025-03-01 03:31:41.435072,0.6416357081854918
2025-03-01 03:33:07.839392,0.5707744926470427
2025-03-01 03:34:34.243712,0.7065785471879733
2025-03-01 03:36:00.648032,0.5496493219694608
2025-03-01 03:37:27.052353,0.6241762651163202
2025-03-01 03:38:53.456673,0.5921470869735894
2025-03-01 03:40:19.860993,0.6237729984927458
2025-03-01 03:41:46.265313,0.6330202447776299
2025-03-01 03:43:12.669633,0.6599027190154991
2025-03-01 03:44:39.073954,0.6247388656840002
2025-03-01 03:46:05.478274,0.644738250431742
2025-03-01 03:47:31.882594,0.5938969897688162
2025-03-01 03:48:58.286914,0.6318280537884469
2025-03-01 03:50:24.691235,0.6779161914580618
